user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAP12-108M.12	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Hydrogenophaga;s__	N/A	N/A	N/A	N/A	N/A	GCF_001713375.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Hydrogenophaga;s__Hydrogenophaga sp001713375	88.41	0.83	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Hydrogenophaga;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013823505.1, s__Hydrogenophaga sp013823505, 95.0, 88.81, 0.742; GCA_022844385.1, s__Hydrogenophaga sp022844385, 95.0, 88.33, 0.752; GCF_010104355.1, s__Hydrogenophaga sp010104355, 95.0, 87.1, 0.821; GCA_021154985.1, s__Hydrogenophaga sp021154985, 95.0, 86.96, 0.676; GCF_001428625.1, s__Hydrogenophaga sp001428625, 95.0, 86.66, 0.825; GCA_003241965.1, s__Hydrogenophaga sp003241965, 95.0, 86.59, 0.802; GCA_018780385.1, s__Hydrogenophaga sp018780385, 95.0, 86.56, 0.794; GCA_003599455.1, s__Hydrogenophaga sp003599455, 95.0, 84.68, 0.71; GCA_018993155.1, s__Hydrogenophaga sp018993155, 95.0, 83.3, 0.632; GCF_001571225.1, s__Hydrogenophaga palleronii, 95.0, 83.14, 0.638; GCA_019264445.1, s__Hydrogenophaga sp019264445, 95.0, 82.78, 0.657; GCF_005503365.1, s__Hydrogenophaga sp005503365, 95.0, 82.58, 0.676; GCF_002127265.1, s__Hydrogenophaga sp002127265, 95.0, 82.32, 0.664; GCF_020510445.1, s__Hydrogenophaga sp001770905, 95.0, 82.14, 0.642; GCF_001592305.1, s__Hydrogenophaga taeniospiralis, 95.0, 82.12, 0.625; GCF_009859475.1, s__Hydrogenophaga sp009859475, 95.0, 81.97, 0.638; GCF_002127215.1, s__Hydrogenophaga sp002127215, 95.0, 81.86, 0.596; GCA_002842215.1, s__Hydrogenophaga sp002842215, 95.0, 81.74, 0.645; GCF_013387465.1, s__Hydrogenophaga aromaticivorans, 95.0, 81.73, 0.663; GCF_021729865.1, s__Hydrogenophaga sp021729865, 95.0, 81.65, 0.667; GCF_011388215.1, s__Hydrogenophaga sp011388215, 95.0, 81.64, 0.656; GCA_011391495.1, s__Hydrogenophaga sp011391495, 95.0, 81.58, 0.537; GCA_018780075.1, s__Hydrogenophaga sp018780075, 95.0, 81.55, 0.633; GCA_018903185.1, s__Hydrogenophaga sp018903185, 95.0, 81.54, 0.428; GCF_023715105.1, s__Hydrogenophaga intermedia_A, 95.0, 81.5, 0.629; GCA_013823485.1, s__Hydrogenophaga sp013823485, 95.0, 81.48, 0.561; GCA_016741995.1, s__Hydrogenophaga sp016741995, 95.0, 81.47, 0.541; GCA_011772445.1, s__Hydrogenophaga sp011772445, 95.0, 81.33, 0.587; GCA_013823655.1, s__Hydrogenophaga sp013823655, 95.0, 81.33, 0.445; GCA_018335615.1, s__Hydrogenophaga sp018335615, 95.0, 81.31, 0.437; GCF_003417535.1, s__Hydrogenophaga borbori, 95.0, 81.27, 0.607; GCF_002001205.1, s__Hydrogenophaga sp002001205, 95.0, 81.05, 0.601; GCF_000723405.1, s__Hydrogenophaga intermedia, 95.0, 81.0, 0.626; GCF_001571145.1, s__Hydrogenophaga flava, 95.0, 81.0, 0.622; GCF_001592285.1, s__Hydrogenophaga pseudoflava, 95.0, 80.95, 0.602; GCA_002840835.1, s__Hydrogenophaga sp002840835, 95.0, 80.38, 0.552; GCA_019635465.1, s__Hydrogenophaga sp019635465, 95.0, 80.37, 0.503; GCA_018333605.1, s__Hydrogenophaga sp018333605, 95.0, 80.31, 0.345; GCA_016790705.1, s__Hydrogenophaga sp016790705, 95.0, 80.25, 0.456; GCF_021401345.1, s__Hydrogenophaga sp021401345, 95.0, 80.24, 0.524; GCA_020047875.1, s__Hydrogenophaga sp020047875, 95.0, 80.17, 0.351; GCA_011390835.1, s__Hydrogenophaga sp011390835, 95.0, 79.9, 0.524; GCA_006227825.1, s__Hydrogenophaga sp006227825, 95.0, 79.79, 0.413; GCA_021166755.1, s__Hydrogenophaga sp021166755, 95.0, 79.7, 0.39; GCA_006227785.1, s__Hydrogenophaga sp006227785, 95.0, 79.3, 0.365; GCA_023415035.1, s__Hydrogenophaga sp023415035, 95.0, 79.25, 0.391; GCA_011390855.1, s__Hydrogenophaga sp011390855, 95.0, 79.15, 0.352; GCA_945869245.1, s__Hydrogenophaga intermedia_B, 95.0, 78.88, 0.328; GCA_014773545.1, s__Hydrogenophaga sp014773545, 95.0, 78.73, 0.313; GCF_001761385.1, s__Hydrogenophaga crassostreae, 95.0, 78.62, 0.391; GCF_004795855.1, s__Hydrogenophaga sp004795855, 95.0, 78.6, 0.437; GCA_945890705.1, s__Hydrogenophaga intermedia_C, 95.0, 78.3, 0.29; GCA_011391745.1, s__Hydrogenophaga sp011391745, 95.0, 77.8, 0.253	59.03	11	0.99673	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAP12-108M.2	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__JAAURS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020058975.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__JAAURS01;s__JAAURS01 sp020058975	79.52	0.456	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__JAAURS01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_012032135.1, s__JAAURS01 sp012032135, 95.0, 77.39, 0.189; GCA_022402525.1, s__JAAURS01 sp022402525, 95.0, 77.28, 0.164	93.55	11	0.94923	N/A
MAP12-108M.25	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__JAAFIP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__JAAFIP01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013297925.1, s__JAAFIP01 sp013297925, 95.0, 79.31, 0.525; GCF_018413605.1, s__JAAFIP01 sp018413605, 95.0, 79.24, 0.546; GCA_012036375.1, s__JAAFIP01 sp012036375, 95.0, 78.94, 0.399; GCA_013297865.1, s__JAAFIP01 sp013297865, 95.0, 76.53, 0.247	32.75	11	0.98387	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAP12-108M.8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Malikia;s__Malikia spinosa	GCF_002980625.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Malikia;s__Malikia spinosa	96.04	0.865	GCF_002980625.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Malikia;s__Malikia spinosa	96.04	0.865	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Malikia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002980595.1, s__Malikia granosa, 95.0, 91.26, 0.865	34.34	11	N/A	N/A
MAP12-109M.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JADJOU01;g__CHPMRC01;s__	N/A	N/A	N/A	N/A	N/A	GCA_021297855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JADJOU01;g__CHPMRC01;s__CHPMRC01 sp021297855	79.13	0.343	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JADJOU01;g__CHPMRC01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016787225.1, s__CHPMRC01 sp016787225, 95.0, 76.81, 0.26; GCA_017495115.1, s__CHPMRC01 sp017495115, 95.0, 75.01, 0.023	54.34	11	0.97872	N/A
MAP12-109M.2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_017995275.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__JAGOJE01;s__JAGOJE01 sp017995275	76.72	0.054	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	72.99	11	0.77149	N/A
MAP12-109M.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.47	11	0.86994	N/A
MAP12-110M.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Phosphoribacter;s__Phosphoribacter sp016710645	GCA_016710645.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Phosphoribacter;s__Phosphoribacter sp016710645	99.32	0.852	GCA_016710645.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Phosphoribacter;s__Phosphoribacter sp016710645	99.32	0.852	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Phosphoribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_016710385.1, s__Phosphoribacter sp016710385, 95.0, 86.03, 0.804; GCA_016715285.1, s__Phosphoribacter sp016715285, 95.0, 80.32, 0.486; GCA_016707175.1, s__Phosphoribacter hodrii, 95.0, 80.17, 0.509; GCA_016704565.1, s__Phosphoribacter baldrii, 95.0, 80.14, 0.531; GCA_016711095.1, s__Phosphoribacter sp016711095, 95.0, 79.35, 0.41; GCA_002748155.1, s__Phosphoribacter sp002748155, 95.0, 78.73, 0.315	84.63	11	N/A	N/A
MAP12-110M.12	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01;s__RPQJ01 sp018059685	GCA_018059685.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01;s__RPQJ01 sp018059685	97.53	0.802	GCA_018059685.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01;s__RPQJ01 sp018059685	97.53	0.802	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019136105.1, s__RPQJ01 sp019136105, 95.0, 81.09, 0.542; GCA_003819815.1, s__RPQJ01 sp003819815, 95.0, 80.16, 0.52; GCA_012026925.1, s__RPQJ01 sp012026925, 95.0, 80.15, 0.42; GCA_022865595.1, s__RPQJ01 sp022865595, 95.0, 79.86, 0.421; GCA_016705325.1, s__RPQJ01 sp016705325, 95.0, 79.5, 0.41; GCA_016704655.1, s__RPQJ01 sp016704655, 95.0, 79.37, 0.394; GCA_016713725.1, s__RPQJ01 sp016713725, 95.0, 79.33, 0.384; GCA_021325695.1, s__RPQJ01 sp021325695, 95.0, 79.06, 0.392; GCA_011391405.1, s__RPQJ01 sp011391405, 95.0, 78.71, 0.364	83.34	11	N/A	N/A
MAP12-110M.13	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGORO01;s__JAGORO01 sp018062785	GCA_018062785.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGORO01;s__JAGORO01 sp018062785	99.81	0.864	GCA_018062785.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGORO01;s__JAGORO01 sp018062785	99.81	0.864	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	68.16	11	N/A	N/A
MAP12-110M.17	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__	N/A	N/A	N/A	N/A	N/A	GCA_020636935.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__Marmoricola sp020636935	76.12	0.07	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900104965.1, s__Marmoricola scoriae, 95.0, 77.39, 0.187; GCF_003725535.1, s__Marmoricola pocheonensis, 95.0, 77.27, 0.257; GCF_001424755.1, s__Marmoricola sp001424755, 95.0, 76.89, 0.228; GCA_943913695.1, s__Marmoricola sp943913695, 95.0, 76.86, 0.222; GCA_017744365.1, s__Marmoricola sp017744365, 95.0, 76.84, 0.263; GCF_014644415.1, s__Marmoricola endophyticus, 95.0, 76.84, 0.234; GCF_000720335.1, s__Marmoricola aequoreus, 95.0, 76.82, 0.234; GCF_000426045.1, s__Marmoricola sp000426045, 95.0, 76.68, 0.24; GCF_003725695.1, s__Marmoricola ginsengisoli, 95.0, 76.68, 0.193; GCF_003752505.1, s__Marmoricola aurantiacus, 95.0, 76.66, 0.234; GCA_019510315.1, s__Marmoricola sp019510315, 95.0, 76.63, 0.164; GCF_003674065.1, s__Marmoricola mangrovicus, 95.0, 76.62, 0.281; GCF_003725775.1, s__Marmoricola solisilvae, 95.0, 76.33, 0.24	38.75	11	0.91963	N/A
MAP12-110M.22	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__CAILAD01;f__GCA-016700035;g__JADZGC01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020854115.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__CAILAD01;f__GCA-016700035;g__JADZGC01;s__JADZGC01 sp020854115	76.73	0.079	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__CAILAD01;f__GCA-016700035;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	62.58	11	0.86177	N/A
MAP12-110M.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADKBO01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADKBO01;s__	ANI	N/A	GCA_016717655.1, s__JADKBO01 sp016717655, 95.0, 79.08, 0.412; GCA_017987975.1, s__JADKBO01 sp017987975, 95.0, 78.64, 0.287; GCA_016715465.1, s__JADKBO01 sp016715465, 95.0, 77.18, 0.18; GCA_016715105.1, s__JADKBO01 sp016715105, 95.0, 75.95, 0.022; GCA_020436935.1, s__JADKBO01 sp020436935, 95.0, 75.51, 0.028; GCA_022844565.1, s__JADKBO01 sp022844565, 95.0, 74.88, 0.022	54.6	11	0.9773	N/A
MAP12-110M.24	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JAMLHW01;s__	N/A	N/A	N/A	N/A	N/A	GCA_023954475.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JAMLHW01;s__JAMLHW01 sp023954475	75.39	0.034	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.43	11	0.8683	N/A
MAP12-110M.25	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JADKAV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020636995.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JADKAV01;s__JADKAV01 sp020636995	82.28	0.598	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JADKAV01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016703125.1, s__JADKAV01 sp016703125, 95.0, 79.88, 0.451; GCA_016719135.1, s__JADKAV01 sp016719135, 95.0, 78.2, 0.357	42.11	11	0.96567	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAP12-110M.26	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__JAIUNP01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020161975.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__JAIUNP01;s__JAIUNP01 sp020161975	78.92	0.39	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	66.12	11	0.94163	N/A
MAP12-110M.27	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	96.82	11	0.7586	N/A
MAP12-110M.30	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__UBA3362 sp016710235	GCA_016710235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__UBA3362 sp016710235	95.72	0.921	GCA_016710235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__UBA3362 sp016710235	95.72	0.921	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002360455.1, s__UBA3362 sp002360455, 95.0, 78.3, 0.079; GCA_016722295.1, s__UBA3362 sp016722295, 95.0, 76.47, 0.034; GCA_016715965.1, s__UBA3362 sp016715965, 95.0, 76.44, 0.041; GCA_016710585.1, s__UBA3362 sp016710585, 95.0, 76.42, 0.04; GCA_019187365.1, s__UBA3362 sp019187365, 95.0, 76.34, 0.011; GCA_020848695.1, s__UBA3362 sp020848695, 95.0, 76.24, 0.025; GCA_016717265.1, s__UBA3362 sp016717265, 95.0, 76.24, 0.035; GCA_016716185.1, s__UBA3362 sp016716185, 95.0, 76.12, 0.018; GCA_016713905.1, s__UBA3362 sp016713905, 95.0, 75.99, 0.038; GCA_016714025.1, s__UBA3362 sp016714025, 95.0, 75.81, 0.035; GCA_016710265.1, s__UBA3362 sp016710265, 95.0, 75.79, 0.025; GCA_019694255.1, s__UBA3362 sp019694255, 95.0, 75.74, 0.023; GCA_016712225.1, s__UBA3362 sp016712225, 95.0, 75.73, 0.035; GCA_016714365.1, s__UBA3362 sp016714365, 95.0, 75.63, 0.037; GCA_016787575.1, s__UBA3362 sp016787575, 95.0, 75.47, 0.033; GCA_016712145.1, s__UBA3362 sp016712145, 95.0, 75.42, 0.027; GCA_020848995.1, s__UBA3362 sp020848995, 95.0, 75.37, 0.013; GCA_016719615.1, s__UBA3362 sp016719615, 95.0, 75.36, 0.031; GCA_013140975.1, s__UBA3362 sp013140975, 95.0, 75.22, 0.031	82.13	11	N/A	N/A
